,Age,workclass,People,Education,EduNum,Marriage,WorkType,Family,Race,Sex,capitalgain,capitalloss,hours,Country,Income
418,34,4,243867,2,7,4,9,0,1,0,0,0,40,0,0
419,34,0,240283,1,9,2,7,4,0,1,0,0,40,0,0
420,20,2,61777,5,10,1,5,1,0,0,0,0,30,0,0
421,17,2,175024,2,7,0,2,3,0,0,2176,0,18,0,0
422,32,0,92003,0,13,1,1,2,0,1,0,0,40,0,1
423,29,2,188401,1,9,2,8,0,0,0,0,0,40,0,0
424,33,2,228528,12,6,0,6,4,0,1,0,0,35,0,0
425,25,2,133373,1,9,1,7,1,0,0,0,0,60,0,0
426,36,3,255191,3,14,0,3,0,0,0,0,1408,40,0,0
427,23,2,204653,1,9,0,2,0,0,0,0,0,72,24,0
428,63,6,222289,1,9,1,1,1,0,0,0,0,40,0,1
429,47,4,287480,3,14,1,3,1,0,0,0,0,40,0,0
430,80,5,107762,1,9,6,11,0,0,0,0,0,24,0,0
431,17,5,202521,2,7,0,11,3,0,0,0,0,40,0,0
432,40,1,204116,0,13,3,3,0,0,1,2174,0,40,0,0
433,30,2,29662,6,12,1,4,2,0,1,0,0,25,0,1
434,27,2,116358,5,10,0,6,3,2,0,0,1980,40,13,0
435,33,2,208405,3,14,1,3,1,0,0,0,0,50,0,1
436,34,4,284843,1,9,0,8,0,1,0,594,0,60,0,0
437,34,4,117018,5,10,0,12,0,0,1,0,0,40,0,0
438,23,2,81281,5,10,1,0,1,0,0,0,0,40,0,0
439,42,4,340148,5,10,1,0,2,0,1,0,0,40,0,0
440,29,2,363425,0,13,0,3,0,0,0,0,0,40,0,0
441,45,2,45857,1,9,2,0,0,0,1,0,0,28,0,0
442,24,3,191073,1,9,0,13,3,0,0,0,0,40,0,0
443,44,2,116632,5,10,1,3,1,0,0,0,0,40,0,1
444,27,2,405855,4,5,0,6,5,0,0,0,0,40,5,0
445,20,2,298227,5,10,0,5,0,0,0,0,0,35,0,0
446,44,2,290521,1,9,6,1,4,1,1,0,0,40,0,0
447,51,2,56915,1,9,1,6,1,3,0,0,0,40,0,0
448,20,2,146538,1,9,1,9,1,0,0,0,0,40,0,0
449,17,5,258872,2,7,0,11,3,0,1,0,0,5,0,0
450,19,2,206399,1,9,0,9,3,1,1,0,0,40,0,0
451,45,6,197332,5,10,1,6,1,0,0,0,0,55,0,1
452,60,2,245062,1,9,1,6,1,0,0,0,0,40,0,1
453,42,2,197583,6,12,1,1,1,1,0,0,0,40,4,1
454,44,1,234885,1,9,1,5,2,0,1,0,0,40,0,1
455,40,2,72887,7,11,1,9,1,2,0,0,0,40,0,1
456,30,2,180374,1,9,1,1,2,0,1,0,0,40,0,0
457,38,2,351299,5,10,1,7,1,1,0,0,0,50,0,0
458,23,2,54012,1,9,1,7,1,0,0,0,0,60,0,0
459,32,5,115745,5,10,1,11,1,0,0,0,0,40,0,0
460,44,2,116632,6,12,0,8,3,0,0,0,0,40,0,0
461,54,4,288825,1,9,1,7,1,1,0,0,0,40,0,0
462,32,2,132601,0,13,1,3,1,0,0,0,0,50,0,0
463,50,2,193374,13,2,3,6,4,0,0,0,0,40,0,0
464,24,2,170070,0,13,0,10,0,0,1,0,0,20,0,0
465,37,2,126708,1,9,1,0,2,0,1,0,0,60,0,0
466,52,2,35598,1,9,2,7,4,0,0,0,0,40,0,0
467,38,2,33983,5,10,1,7,1,0,0,0,0,40,0,0
468,49,2,192776,3,14,1,1,1,0,0,0,1977,45,0,1
469,30,2,118551,0,13,1,10,2,0,1,0,0,16,0,1
470,60,2,201965,5,10,0,3,4,0,0,0,0,40,0,1
471,22,5,139883,5,10,0,11,3,0,0,0,0,40,0,0
472,35,2,285020,1,9,0,6,0,0,0,0,0,40,0,0
473,30,2,303990,1,9,0,7,0,0,0,0,0,60,0,0
474,67,2,49401,7,11,2,4,0,0,1,0,0,24,0,0
475,46,2,279196,0,13,0,6,0,0,1,0,0,40,0,0
476,17,2,211870,4,5,0,4,0,0,0,0,0,6,0,0
477,22,2,281432,5,10,0,2,3,0,0,0,0,30,0,0
478,27,2,161155,12,6,0,4,0,0,0,0,0,40,0,0
479,23,2,197904,1,9,0,4,4,0,1,0,0,35,0,0
480,33,2,111746,6,12,1,6,1,0,0,0,0,45,23,0
481,43,1,170721,5,10,1,6,1,0,0,0,0,20,0,0
482,28,0,70100,0,13,0,3,0,0,0,0,0,20,0,0
483,41,2,193626,1,9,3,6,4,0,1,0,0,40,0,0
484,52,5,271749,15,8,0,11,5,1,0,594,0,40,0,0
485,25,2,189775,5,10,3,0,3,1,1,0,0,20,0,0
486,63,5,401531,13,2,1,11,1,0,0,0,0,35,0,0
487,59,4,286967,1,9,1,7,1,0,0,0,0,45,0,0
488,45,4,164427,0,13,2,3,4,0,1,0,0,40,0,0
489,38,2,91039,0,13,1,5,1,0,0,15024,0,60,0,1
490,40,2,347934,1,9,0,4,0,0,1,0,0,35,0,0
491,46,3,371373,1,9,2,0,0,0,0,0,0,40,0,0
492,35,2,32220,6,12,0,1,0,0,1,0,0,60,0,0
493,34,2,187251,1,9,2,3,4,0,1,0,0,25,0,0
494,33,2,178107,0,13,0,6,3,0,0,0,0,20,0,0
495,41,2,343121,1,9,2,0,4,0,1,0,0,36,0,0
496,20,2,262749,5,10,0,9,3,0,0,0,0,40,0,0
497,23,2,403107,11,3,0,4,3,0,0,0,0,40,25,0
498,26,2,64293,5,10,0,3,0,0,1,0,0,35,0,0
499,72,5,303588,1,9,1,11,1,0,0,0,0,20,0,0
500,23,4,324960,1,9,0,8,0,0,0,0,0,40,15,0
501,62,4,114060,1,9,1,7,1,0,0,0,0,40,0,0
502,52,2,48925,5,10,1,0,1,0,0,0,0,40,0,0
503,58,2,180980,5,10,2,4,4,0,1,0,0,42,26,0
504,25,2,181054,0,13,0,5,0,0,1,0,0,40,0,0
505,24,2,388093,0,13,0,1,0,1,0,0,0,40,0,0
506,19,2,249609,5,10,0,12,3,0,0,0,0,8,0,0
507,43,2,112131,5,10,1,1,1,0,0,0,0,40,0,0
508,47,4,543162,1,9,4,0,4,1,1,0,0,40,0,0
509,39,2,91996,1,9,2,4,4,0,1,0,0,40,0,0
510,49,2,141944,7,11,3,2,4,0,0,0,1380,42,0,0
511,53,5,251804,11,3,6,11,4,1,1,0,0,30,0,0
512,32,2,37070,7,11,0,6,0,0,0,0,0,45,0,0
513,34,2,337587,5,10,1,3,1,0,0,0,0,50,0,1
514,28,2,189346,1,9,2,6,0,0,0,0,0,45,0,0
515,57,5,222216,7,11,6,11,4,0,1,0,0,38,0,0
516,25,2,267044,5,10,0,0,0,3,1,0,0,20,0,0
517,20,5,214635,5,10,0,11,3,0,0,0,0,24,0,0
518,21,5,204226,5,10,0,11,4,0,1,0,0,35,0,0
519,34,2,108116,0,13,1,3,1,0,0,0,0,50,0,1
520,38,6,99146,0,13,1,1,1,0,0,15024,0,80,0,1
521,50,2,196232,1,9,1,1,1,0,0,7688,0,50,0,1
522,24,4,248344,5,10,2,2,0,1,0,0,0,50,0,0
523,37,4,186035,5,10,1,10,1,0,0,0,0,45,0,1
524,44,2,177905,5,10,2,9,4,0,0,0,0,58,0,1
525,28,2,85812,5,10,1,5,2,0,1,0,0,40,0,0
526,42,2,221172,0,13,1,1,1,0,0,0,0,40,0,1
527,74,2,99183,5,10,2,0,0,0,1,0,0,9,0,0
528,38,1,190387,1,9,1,6,1,0,0,0,0,50,0,0
529,44,1,202692,3,14,1,3,1,0,0,0,0,40,0,0
530,44,2,109339,2,7,2,9,4,4,1,0,0,46,7,0
531,26,2,108658,1,9,0,9,0,0,0,0,0,40,0,0
532,36,2,197202,1,9,1,4,1,1,0,0,0,40,0,0
533,41,2,101739,6,12,1,1,2,0,1,0,0,50,0,1
534,67,2,231559,10,15,1,3,1,0,0,20051,0,48,0,1
535,39,4,207853,15,8,1,10,1,0,0,0,0,50,0,0
536,57,2,190942,13,2,6,14,0,1,1,0,0,30,0,0
537,29,2,102345,7,11,4,6,0,0,0,0,0,40,0,0
538,31,6,41493,0,13,0,8,0,0,1,0,0,45,0,0
539,34,5,190027,1,9,0,11,4,1,1,0,0,40,0,0
540,44,2,210525,5,10,1,7,1,0,0,0,0,40,0,0
541,29,2,133937,9,16,0,3,3,0,0,0,0,40,0,0
542,30,2,237903,5,10,0,2,4,0,1,0,0,40,0,0
543,27,2,163862,1,9,0,7,0,0,0,0,0,40,0,0
544,27,2,201872,5,10,1,5,1,0,0,0,0,50,0,0
545,32,2,84179,1,9,0,2,0,0,1,0,0,45,0,0
546,58,2,51662,12,6,1,4,2,0,1,0,0,8,0,0
547,35,4,233327,5,10,1,12,1,0,0,0,0,40,0,0
548,21,2,259510,1,9,0,2,3,0,0,0,0,36,0,0
549,28,2,184831,5,10,0,6,4,0,0,0,0,40,0,0
550,46,1,245724,5,10,2,1,0,0,0,0,0,50,0,0
551,36,1,27053,1,9,4,4,4,0,1,0,0,40,0,0
552,72,2,205343,2,7,6,0,4,0,1,0,0,40,0,0
553,35,2,229328,1,9,1,9,2,1,1,0,0,40,0,0
554,33,3,319560,7,11,2,6,4,1,1,0,0,40,0,1
555,69,2,136218,2,7,0,9,0,0,1,0,0,40,0,0
556,35,2,54576,1,9,1,9,1,0,0,0,0,40,0,0
557,31,2,323069,1,9,4,0,4,0,1,0,0,20,4,0
558,34,2,148291,1,9,1,10,2,0,1,0,0,32,0,0
559,30,2,152453,2,7,1,4,1,0,0,0,0,40,5,0
560,28,2,114053,0,13,0,7,0,0,0,0,0,55,0,0
561,54,2,212960,0,13,1,5,1,0,0,0,0,35,0,1
562,47,2,264052,5,10,1,3,1,0,0,0,0,50,0,1
563,24,2,82804,1,9,0,2,4,1,1,0,0,40,0,0
564,52,1,334273,0,13,1,3,1,0,0,0,0,60,0,1
565,20,2,27337,1,9,0,2,3,3,0,0,0,48,0,0
566,43,6,188436,3,14,1,1,1,0,0,5013,0,45,0,0
567,45,2,433665,8,4,4,4,4,0,1,0,0,40,5,0
568,29,1,110663,1,9,4,6,0,0,0,0,0,35,0,0
569,47,2,87490,3,14,2,1,4,0,0,0,0,42,0,0
570,24,2,354351,1,9,0,6,3,0,0,0,0,40,0,0
571,51,2,95469,1,9,1,3,1,0,0,0,0,40,0,0
572,17,2,242718,2,7,0,5,3,0,0,0,0,12,0,0
573,37,2,22463,7,11,1,6,1,0,0,0,1977,40,0,1
574,27,2,158156,9,16,0,3,0,0,1,0,0,70,0,0
575,29,2,350162,0,13,1,1,2,0,0,0,0,40,0,1
576,18,5,165532,15,8,0,11,3,0,0,0,0,25,0,0
577,36,1,28738,6,12,2,5,4,0,1,0,0,35,0,0
578,58,4,283635,0,13,0,3,0,0,1,0,0,40,0,0
579,26,1,86646,5,10,1,6,1,0,0,0,0,45,0,0
580,65,5,195733,5,10,1,11,1,0,0,0,0,30,0,1
581,57,2,69884,1,9,1,5,1,0,0,0,0,40,0,1
582,59,2,199713,1,9,1,6,1,0,0,0,0,40,0,0
583,27,2,181659,1,9,1,9,1,0,0,0,0,40,0,0
584,31,1,340939,0,13,0,10,0,0,0,0,0,40,0,0
585,21,2,197747,5,10,0,5,3,0,1,0,0,24,0,0
586,29,2,34292,5,10,0,0,0,0,0,0,0,60,0,0
587,18,2,156764,2,7,0,4,3,0,0,0,0,40,0,0
588,52,2,25826,12,6,1,6,1,0,0,0,1887,47,0,1
589,57,6,103948,0,13,2,3,0,0,0,0,0,80,0,0
590,42,5,137390,1,9,1,11,1,0,0,0,0,40,0,0
591,55,5,105138,1,9,1,11,2,2,1,0,0,40,0,0
592,60,2,39352,8,4,0,7,0,0,0,0,0,48,0,1
593,31,2,168387,0,13,1,3,1,0,0,7688,0,40,10,1
594,23,2,117789,0,13,0,0,3,0,1,0,0,40,0,0
595,27,2,267147,1,9,0,5,3,0,0,0,0,40,0,0
596,23,5,99399,5,10,0,11,4,3,1,0,0,25,0,0
597,42,1,214242,10,15,1,3,1,0,0,0,1902,50,0,1
598,25,2,200408,5,10,0,10,0,0,0,2174,0,40,0,0
599,49,2,136455,0,13,0,3,0,0,1,0,0,45,0,0
600,32,2,239824,0,13,0,10,0,0,0,0,0,40,0,0
601,19,2,217039,5,10,0,0,3,0,0,0,0,28,0,0
602,60,2,51290,8,4,2,4,0,0,1,0,0,40,0,0
603,42,4,175674,4,5,1,4,1,0,0,0,0,40,0,0
604,35,1,194404,6,12,0,8,0,0,0,0,0,40,0,0
605,48,2,45612,1,9,0,0,4,1,1,0,0,37,0,0
606,51,2,410114,3,14,1,6,1,0,0,0,0,40,0,1
607,29,2,182521,1,9,0,6,0,3,0,0,0,40,0,0
608,36,4,339772,1,9,4,1,0,1,0,0,0,40,0,0
609,17,2,169658,12,6,0,4,3,0,1,0,0,21,0,0
610,52,2,200853,3,14,2,3,0,0,1,6849,0,60,0,0
611,24,2,247564,1,9,0,6,0,0,0,0,0,40,0,0
612,24,2,249909,1,9,1,2,1,0,0,0,0,50,0,0
613,26,4,208122,0,13,0,3,3,0,0,1055,0,40,0,0
614,27,2,109881,0,13,0,4,3,0,1,0,0,20,0,0
615,39,2,207824,1,9,0,2,3,0,0,0,0,60,0,0
616,30,2,369027,1,9,1,7,1,1,0,0,0,45,0,0
617,50,1,114117,1,9,1,1,1,0,0,0,0,32,0,0
618,52,6,51048,0,13,1,5,1,0,0,0,0,55,0,0
619,46,2,102388,10,15,1,3,1,0,0,15024,0,45,0,1
620,23,2,190483,0,13,0,5,3,0,1,0,0,20,0,0
621,45,2,462440,2,7,6,4,0,1,1,0,0,20,0,0
622,65,2,109351,4,5,6,14,4,1,1,0,0,24,0,0
623,29,2,34383,7,11,1,7,1,0,0,0,0,55,0,0
624,47,2,241832,4,5,3,2,4,0,0,0,0,40,25,0
625,30,2,124187,1,9,0,8,3,1,0,0,0,60,0,0
626,34,2,153614,1,9,1,5,1,0,0,0,0,45,0,1
627,38,1,267556,1,9,1,5,1,0,0,0,0,64,0,0
628,33,2,205469,5,10,1,1,1,0,0,0,0,40,0,1
629,49,2,268090,0,13,1,5,1,0,0,0,0,26,0,1
630,47,1,165039,5,10,0,4,4,1,1,0,0,40,0,0
631,49,4,120451,12,6,4,4,4,1,1,0,0,40,0,0
632,43,2,154374,5,10,1,6,1,0,0,15024,0,60,0,1
633,30,2,103649,0,13,1,0,2,1,1,0,0,40,0,1
634,58,1,35723,1,9,1,6,1,0,0,0,0,60,0,0
635,19,2,262601,1,9,0,4,3,0,1,0,0,14,0,0
636,21,2,226181,0,13,0,2,0,0,0,0,0,40,0,0
637,33,2,175697,0,13,1,1,1,0,0,15024,0,60,0,1
638,47,6,248145,11,3,1,7,1,0,0,0,0,50,1,0
639,52,1,289436,9,16,1,3,1,0,0,0,0,60,0,1
640,26,2,75654,1,9,2,6,0,0,0,0,0,55,0,0
641,60,2,199378,1,9,1,6,1,0,0,0,0,40,0,0
642,21,2,160968,5,10,0,2,3,0,0,0,0,40,0,0
643,36,2,188563,5,10,1,5,1,0,0,5178,0,50,0,1
644,31,2,55849,5,10,1,6,1,0,0,0,0,45,0,0
645,50,6,195322,9,16,4,3,0,0,0,0,0,40,0,1
646,31,4,402089,1,9,2,0,4,0,1,0,0,40,0,0
647,71,2,78277,1,9,1,6,1,0,0,0,0,15,0,0
648,58,5,158611,1,9,1,11,1,0,0,0,0,50,0,0
649,30,0,169496,0,13,1,10,1,0,0,0,0,40,0,1
650,20,2,130959,5,10,0,4,3,0,0,0,0,20,0,0
651,24,2,556660,1,9,0,1,5,0,0,4101,0,50,0,0
652,35,2,292472,9,16,1,3,1,2,0,0,0,40,21,1
653,38,0,143774,5,10,4,1,0,0,1,0,0,45,0,0
654,27,2,288341,1,9,0,9,3,0,1,0,0,32,0,0
655,29,0,71592,5,10,0,0,4,2,1,0,0,40,13,0
656,70,5,167358,4,5,6,11,4,0,1,1111,0,15,0,0
657,34,2,106742,1,9,1,6,1,0,0,0,0,45,0,0
658,44,2,219288,8,4,1,6,1,0,0,0,0,35,0,0
659,43,2,174524,1,9,1,9,1,0,0,0,0,40,0,1
660,44,1,335183,15,8,1,2,1,1,0,0,0,40,0,1
661,35,2,261293,3,14,0,5,0,0,0,0,0,60,0,0
662,27,2,111900,5,10,0,3,0,0,0,0,0,40,0,0
663,43,4,194360,3,14,0,3,0,0,0,0,0,38,0,0
664,20,2,81145,5,10,0,5,0,0,1,0,0,25,0,0
665,42,2,341204,6,12,2,3,4,0,1,8614,0,40,0,1
666,27,0,249362,5,10,1,7,1,0,0,3411,0,40,0,0
667,42,2,247019,1,9,1,6,1,1,0,0,0,40,0,1
668,20,5,114746,2,7,3,11,3,2,1,0,1762,40,6,0
669,24,2,172146,4,5,0,9,0,0,0,0,1721,40,0,0
670,48,3,110457,5,10,2,1,0,0,0,0,0,40,0,0
671,17,5,80077,2,7,0,11,3,0,1,0,0,20,0,0
672,17,1,368700,2,7,0,8,3,0,0,0,0,10,0,0
673,33,2,182556,0,13,1,1,1,0,0,0,0,40,0,1
674,50,6,219420,1,9,1,5,1,0,0,0,0,50,0,1
675,22,2,240817,1,9,0,5,3,0,1,2597,0,40,0,0
676,17,2,102726,15,8,0,4,3,0,0,0,0,16,0,0
677,32,2,226267,5,10,1,0,1,0,0,0,0,40,5,0
678,31,2,125457,1,9,0,6,0,0,0,0,0,45,0,0
679,58,1,204021,1,9,6,1,0,0,0,0,0,50,0,0
680,29,4,92262,1,9,0,12,3,0,0,0,0,48,0,0
681,37,2,161141,7,11,1,6,1,0,0,0,0,40,23,1
682,34,1,190290,1,9,1,6,1,0,0,0,0,40,0,1
683,23,4,430828,5,10,4,1,4,1,0,0,0,40,0,0
684,18,0,59342,2,7,0,0,3,0,1,0,0,5,0,0
685,34,2,136721,1,9,2,1,0,0,1,0,0,40,0,0
686,66,5,149422,8,4,0,11,0,0,0,0,0,4,0,0
687,45,4,86644,0,13,1,3,2,0,1,0,0,55,0,0
688,41,2,195124,3,14,0,1,0,0,0,0,0,35,24,0
689,26,2,167350,1,9,0,4,5,0,0,0,0,30,0,0
690,54,4,113000,5,10,1,8,1,0,0,0,0,40,0,0
691,24,2,140027,5,10,0,9,3,1,1,0,0,45,0,0
692,42,2,262425,5,10,1,3,1,0,0,0,0,50,0,0
693,20,2,316702,5,10,0,3,3,0,0,0,0,20,0,0
694,23,0,335453,0,13,0,10,0,0,1,0,0,20,0,0
695,25,5,202480,6,12,0,11,5,0,0,0,0,45,0,0
696,35,2,203628,3,14,0,3,0,0,0,0,0,60,0,1
697,31,2,118710,3,14,1,10,1,0,0,0,1902,40,0,1
698,30,2,189620,0,13,0,3,3,0,1,0,0,40,15,0
699,19,2,475028,1,9,0,5,3,0,1,0,0,20,0,0
700,36,4,110866,0,13,0,3,0,0,0,0,0,50,0,0
701,31,2,243605,0,13,6,5,4,0,1,0,1380,40,1,0
702,21,2,163870,5,10,0,2,3,0,0,0,0,30,0,0
703,31,1,80145,5,10,1,6,1,0,0,0,0,40,0,0
704,46,2,295566,9,16,2,3,4,0,1,25236,0,65,0,1
705,44,2,63042,0,13,2,1,3,0,1,0,0,50,0,1
706,40,2,229148,15,8,1,4,1,1,0,0,0,40,2,0
707,45,2,242552,5,10,0,5,0,1,0,0,0,40,0,0
708,60,2,177665,1,9,1,6,1,0,0,0,0,35,0,0
709,18,2,208103,2,7,0,4,5,0,0,0,0,25,0,0
710,28,2,296450,0,13,1,3,1,0,0,0,0,40,0,0
711,36,2,70282,5,10,2,0,4,1,1,0,0,40,0,0
712,36,2,271767,0,13,4,3,0,0,0,0,0,40,4,0
713,40,2,144995,7,11,1,10,1,0,0,4386,0,40,0,0
714,36,4,382635,0,13,2,0,4,0,1,0,0,35,8,0
715,31,2,295697,1,9,4,4,4,1,1,0,0,40,0,0
716,33,2,194141,1,9,1,9,1,0,0,0,0,40,0,0
717,19,0,378418,1,9,0,10,3,0,1,0,0,40,0,0
718,22,2,214399,5,10,0,5,3,0,1,0,0,15,0,0
719,34,2,217460,0,13,1,1,1,0,0,0,0,45,0,1
720,33,2,182556,1,9,0,4,0,0,0,0,0,40,0,0
721,41,2,125831,1,9,1,6,1,0,0,0,2051,60,0,0
722,29,2,271328,0,13,0,3,0,0,0,4650,0,40,0,0
723,50,4,50459,1,9,1,1,1,0,0,0,0,42,0,1
724,42,2,162140,0,13,1,1,1,0,0,7298,0,45,0,1
725,43,2,177937,0,13,0,3,0,0,0,0,0,40,4,1
726,44,2,111502,1,9,1,5,2,0,1,0,0,40,0,0
727,20,2,299047,5,10,0,4,0,0,1,0,0,20,0,0
728,31,2,223212,1,9,1,4,1,0,0,0,0,40,5,0
729,65,1,118474,2,7,1,1,1,0,0,9386,0,59,4,1
730,23,2,352139,5,10,0,4,0,0,1,0,0,24,0,0
731,55,2,173093,5,10,2,0,0,2,1,0,0,40,0,0
732,26,2,181655,7,11,1,0,1,0,0,0,2377,45,0,0
733,25,2,332702,7,11,0,4,3,0,1,0,0,15,0,0
734,45,5,51164,5,10,1,11,2,1,1,0,0,40,0,0
735,35,2,234901,5,10,1,6,1,0,0,2407,0,40,0,0
736,36,2,131414,5,10,0,5,0,1,1,0,0,36,0,0
737,43,0,260960,0,13,1,3,1,0,0,0,0,50,0,0
738,56,2,156052,1,9,6,4,4,1,1,594,0,20,0,0
739,42,2,279914,0,13,1,10,1,0,0,0,0,40,0,1
740,19,2,192453,5,10,0,4,5,0,1,0,0,25,0,0
741,55,1,200939,1,9,1,7,1,0,0,0,0,72,0,0
742,42,2,151408,3,14,0,1,0,0,1,14084,0,50,0,1
743,26,2,112847,7,11,0,10,3,0,0,0,0,40,0,0
744,17,2,316929,15,8,0,2,3,0,0,0,0,20,0,0
745,42,4,126319,0,13,1,3,2,0,1,0,0,40,0,1
746,55,2,197422,1,9,1,7,1,0,0,7688,0,40,0,1
747,32,2,267736,5,10,0,0,3,1,1,0,0,40,0,0
748,29,2,267034,2,7,0,6,3,1,0,0,0,40,22,0
749,46,0,193047,0,13,1,3,1,0,0,0,0,37,0,0
750,29,0,356089,0,13,1,1,1,0,0,7688,0,40,0,1
751,22,2,223515,0,13,0,3,4,0,0,0,0,20,0,0
752,58,1,87510,12,6,1,6,1,0,0,0,0,40,0,0
753,23,2,145111,1,9,0,7,4,0,0,0,0,50,0,0
754,39,2,48093,1,9,0,2,0,0,0,0,0,40,0,0
755,27,2,31757,7,11,0,6,3,0,0,0,0,38,0,0
756,54,2,285854,1,9,1,7,1,0,0,0,0,40,0,1
757,33,4,120064,0,13,0,3,0,0,1,0,0,45,0,0
758,46,3,167381,1,9,1,0,2,0,1,0,0,40,0,1
759,37,2,103408,1,9,0,8,0,1,0,0,0,40,0,0
760,36,2,101460,1,9,0,4,0,0,1,0,0,18,0,0
761,59,4,420537,1,9,1,0,2,0,1,0,0,38,0,1
762,34,4,119411,1,9,2,12,4,0,0,0,0,40,23,0
763,53,6,128272,9,16,1,1,1,0,0,0,0,70,0,1
764,51,2,386773,0,13,0,5,0,0,0,0,0,55,0,1
765,32,2,283268,12,6,4,4,4,0,1,0,0,42,0,0
766,31,0,301526,5,10,3,4,5,0,0,0,0,40,0,0
767,22,2,151790,5,10,1,5,2,0,1,0,0,30,11,0
768,47,1,106252,0,13,2,5,0,0,1,0,0,50,0,0
769,32,2,188557,1,9,0,9,0,0,0,0,0,40,0,0
770,26,2,171114,5,10,0,8,0,0,1,0,0,38,0,0
771,37,2,327323,11,3,4,8,0,0,0,0,0,32,27,0
772,31,2,244147,1,9,2,6,4,0,0,0,0,55,0,0
773,37,2,280282,7,11,1,10,2,0,1,0,0,24,0,1
774,55,2,116442,1,9,0,5,0,0,0,0,0,38,0,0
775,23,4,282579,7,11,2,10,0,0,0,0,0,56,0,0
776,36,2,51838,5,10,2,0,4,0,1,0,0,40,0,0
777,34,2,73585,3,14,1,3,1,0,0,0,0,40,4,0
778,43,2,226902,0,13,1,5,1,0,0,0,0,50,0,1
779,54,2,279129,5,10,0,10,0,0,0,0,0,40,0,0
780,43,0,146908,5,10,1,6,1,0,0,0,0,40,4,0
781,28,2,196690,7,11,0,9,0,0,1,0,1669,42,0,0
782,40,2,130760,7,11,1,1,1,0,0,0,0,50,0,1
783,41,1,49572,5,10,1,1,1,0,0,0,0,60,0,0
784,40,2,237601,0,13,0,5,0,4,1,0,0,55,0,1
785,42,2,169628,5,10,2,0,0,1,1,0,0,38,0,0
786,61,1,36671,1,9,1,8,1,0,0,0,2352,50,0,0
787,18,2,231193,15,8,0,9,3,0,0,0,0,30,0,0
788,59,5,192130,1,9,1,11,1,0,0,0,0,16,0,0
789,21,5,149704,1,9,0,11,0,0,1,1055,0,40,0,0
790,48,2,102102,7,11,1,10,1,0,0,0,0,50,0,1
791,41,6,32185,0,13,1,10,1,0,0,0,0,40,0,0
792,18,5,196061,5,10,0,11,3,0,0,0,0,33,0,0
793,23,2,211046,1,9,0,5,0,0,1,2463,0,40,0,0
794,60,2,31577,1,9,1,7,1,0,0,0,0,60,0,1
795,22,2,162343,5,10,0,4,5,1,0,0,0,20,0,0
796,61,2,128831,1,9,1,9,1,0,0,0,0,40,0,0
797,25,2,316688,1,9,0,9,0,1,0,0,0,40,0,0
798,46,2,90758,3,14,0,10,0,0,0,0,0,35,0,1
799,43,2,274363,0,13,1,1,1,0,0,0,1902,40,9,1
800,43,2,154538,6,12,2,6,0,0,0,0,0,40,0,0
801,24,2,106085,1,9,0,4,3,1,0,0,1721,30,0,0
802,68,1,315859,2,7,0,8,4,0,0,0,0,20,0,0
803,31,2,51471,1,9,2,0,4,0,1,0,0,38,0,0
804,17,2,193830,2,7,0,5,3,0,1,0,0,20,0,0
805,32,2,231043,1,9,1,6,1,0,0,5178,0,48,0,1
806,50,5,23780,3,14,3,11,5,0,0,0,0,40,0,0
807,33,2,169879,0,13,1,3,1,0,0,3103,0,47,0,1
808,64,2,270333,0,13,1,3,1,0,0,0,0,40,0,1
809,20,2,138768,1,9,0,7,3,0,0,0,0,30,0,0
810,30,2,191571,1,9,4,4,3,0,1,0,0,36,0,0
811,22,5,219941,5,10,0,11,3,1,0,0,0,40,0,0
812,43,2,94113,5,10,2,1,0,0,0,0,0,45,0,0
813,22,2,137510,5,10,0,0,3,0,0,0,0,40,0,0
814,17,2,32607,12,6,0,8,3,0,0,0,0,20,0,0
815,47,1,93208,1,9,1,4,2,0,1,0,0,75,14,0
816,41,2,254440,7,11,0,3,0,0,1,0,0,60,0,0
817,56,2,186556,5,10,1,6,1,0,0,0,0,50,0,1
818,64,2,169871,1,9,1,7,1,0,0,0,0,45,0,0
819,47,2,191277,1,9,1,7,1,0,0,0,0,50,0,1
820,48,2,167159,7,11,0,0,4,0,0,0,0,40,0,0
821,31,2,171871,3,14,0,3,0,0,1,0,0,46,0,0
822,29,2,154411,7,11,0,10,3,0,0,0,0,40,0,0
823,30,2,129227,1,9,6,0,0,0,1,0,0,40,0,0
824,32,2,110331,1,9,1,1,1,0,0,0,1672,60,0,0
825,57,2,34269,1,9,6,7,4,0,0,0,653,42,0,1
826,62,2,174355,1,9,6,4,0,0,1,0,0,40,0,0
827,39,2,680390,1,9,4,9,4,0,1,0,0,24,0,0
828,43,2,233130,5,10,0,0,0,0,0,0,0,25,0,0
829,24,6,165474,0,13,0,5,3,0,0,0,0,40,0,0
830,42,5,257780,2,7,1,11,1,0,0,0,0,15,0,0
831,53,2,194259,5,10,1,0,2,0,1,4386,0,40,0,1
832,26,2,280093,5,10,0,2,3,0,0,0,0,40,0,0
833,73,1,177387,1,9,1,1,1,0,0,0,0,40,0,0
834,72,5,28929,2,7,6,11,0,0,1,0,0,24,0,0
835,55,2,105304,1,9,1,9,1,0,0,0,0,40,0,0
836,25,2,499233,1,9,2,0,0,0,0,0,0,40,0,0
837,41,2,180572,0,13,2,3,0,0,1,0,0,50,0,1
